batch,t_data,t_ipca,t_kll,throughput_sps,ipca_mem_delta,kll_mem_delta,pca_mse,kll_median_err,mode,kll_k,n_components,seed
12,0.0,0.0,0.004151666998950532,240867.10235979484,0.0,0.0,,0.02941126376390457,kll,128,50,202
13,0.0,0.0,0.001980958000785904,504806.2602050476,0.0,0.0,,0.03507881984114647,kll,128,50,202
14,0.0,0.0,0.0034275420002813917,291754.26586104644,0.0,0.0,,0.03424782678484917,kll,128,50,202
15,0.0,0.0,0.004505666998738889,221942.7224159918,0.0,0.0,,0.03097582422196865,kll,128,50,202
16,0.0,0.0,0.00225045800107182,444353.99350875797,0.0,0.0,,0.03633458539843559,kll,128,50,202
17,0.0,0.0,0.0022390830017684493,446611.40261892497,0.0,0.0,,0.03574024513363838,kll,128,50,202
18,0.0,0.0,0.002129084001353476,469685.5546161127,0.0,0.0,,0.035053983330726624,kll,128,50,202
19,0.0,0.0,0.002145333000953542,466128.1020501373,0.0,0.0,,0.02648673951625824,kll,128,50,202
20,0.0,0.0,0.001963958999112947,509175.5991095872,0.0,0.0,,0.0316254161298275,kll,128,50,202
21,0.0,0.0,0.0035202090002712794,284074.04217276204,0.0,0.0,,0.03244660794734955,kll,128,50,202
22,0.0,0.0,0.0022318749979604036,448053.7668614277,0.0,0.0,,0.03284258022904396,kll,128,50,202
23,0.0,0.0,0.003110208999714814,321521.80129749916,0.0,0.0,,0.035253338515758514,kll,128,50,202
24,0.0,0.0,0.002858291001757607,349859.40878136083,0.0,0.0,,0.033992890268564224,kll,128,50,202
25,0.0,0.0,0.002767917001619935,361282.5093435771,0.0,0.0,,0.03031012788414955,kll,128,50,202
26,0.0,0.0,0.003306165999674704,302465.1515073323,0.0,0.0,,0.03378445282578468,kll,128,50,202
27,0.0,0.0,0.0026127919991267845,382732.3416231402,0.0,0.0,,0.032022617757320404,kll,128,50,202
28,0.0,0.0,0.0038818749999336433,257607.4706210514,0.0,0.0,,0.03075012005865574,kll,128,50,202
29,0.0,0.0,0.003318166000099154,301371.299678834,0.0,0.0,,0.02999473549425602,kll,128,50,202
30,0.0,0.0,0.002089292000164278,478631.0386108651,0.0,0.0,,0.03165407478809357,kll,128,50,202
31,0.0,0.0,0.0024834169998939615,402670.99727621203,0.0,0.0,,0.032859109342098236,kll,128,50,202
32,0.0,0.0,0.001920333001180552,520743.0166461941,0.0,0.0,,0.03478720784187317,kll,128,50,202
33,0.0,0.0,0.001966583000466926,508496.20878578216,0.0,0.0,,0.03337334096431732,kll,128,50,202
34,0.0,0.0,0.0026073750013893005,383527.4939228784,0.0,0.0,,0.03458578512072563,kll,128,50,202
35,0.0,0.0,0.0027928749987040646,358053.9768031204,0.0,0.0,,0.028613269329071045,kll,128,50,202
36,0.0,0.0,0.002302625001902925,434286.9547466846,0.0,0.0,,0.028308432549238205,kll,128,50,202
37,0.0,0.0,0.0018928749996121041,528296.9029676678,0.0,0.0,,0.034748125821352005,kll,128,50,202
38,0.0,0.0,0.002112083002430154,473466.24107547104,0.0,0.0,,0.02628103643655777,kll,128,50,202
39,0.0,0.0,0.002132874997187173,468850.7302672665,0.0,0.0,,0.034965407103300095,kll,128,50,202
40,0.0,0.0,0.0020745830006489996,482024.5802106574,0.0,0.0,,0.031924206763505936,kll,128,50,202
41,0.0,0.0,0.002605290999781573,383834.28188399674,0.0,0.0,,0.0291886068880558,kll,128,50,202
42,0.0,0.0,0.0020761249979841523,481666.5667871474,0.0,0.0,,0.0330687053501606,kll,128,50,202
43,0.0,0.0,0.002200165999965975,454511.15961953084,0.0,0.0,,0.029842786490917206,kll,128,50,202
44,0.0,0.0,0.0020755410005222075,481802.0938870393,0.0,0.0,,0.03332366794347763,kll,128,50,202
45,0.0,0.0,0.0019879999999830034,503018.1086562121,0.0,0.0,,0.03541869297623634,kll,128,50,202
46,0.0,0.0,0.00208237500191899,480220.9011722004,0.0,0.0,,0.031099671497941017,kll,128,50,202
47,0.0,0.0,0.0020243330000084825,493989.8722175698,0.0,0.0,,0.03278852254152298,kll,128,50,202
48,0.0,0.0,0.0019942500002798624,501441.64465822506,0.0,0.0,,0.025467524304986,kll,128,50,202
49,0.0,0.0,0.0019685000006575137,508001.0158323507,0.0,0.0,,0.032887477427721024,kll,128,50,202
50,0.0,0.0,0.0018982499968842603,526801.0017865796,0.0,0.0,,0.0361773706972599,kll,128,50,202
51,0.0,0.0,0.002131499997631181,469153.1790341726,0.0,0.0,,0.03031214326620102,kll,128,50,202
52,0.0,0.0,0.0019700419979926664,507603.3917139479,0.0,0.0,,0.03230173885822296,kll,128,50,202
53,0.0,0.0,0.0019021250009245705,525727.804173715,0.0,0.0,,0.03363056108355522,kll,128,50,202
54,0.0,0.0,0.002337165999051649,427868.6239684171,0.0,0.0,,0.03475771099328995,kll,128,50,202
55,0.0,0.0,0.001957207998202648,510931.8993782595,0.0,0.0,,0.0323810838162899,kll,128,50,202
56,0.0,0.0,0.009391457999299746,106479.73936257426,0.0,0.0,,0.029844583943486214,kll,128,50,202
57,0.0,0.0,0.001956667001650203,511073.16633674793,0.0,0.0,,0.034060098230838776,kll,128,50,202
58,0.0,0.0,0.002074874999379972,481956.7445262132,0.0,0.0,,0.03203199803829193,kll,128,50,202
59,0.0,0.0,0.0021874580015719403,457151.63412572263,0.0,0.0,,0.034925833344459534,kll,128,50,202
60,0.0,0.0,0.002137750001566019,467781.545675334,0.0,0.0,,0.03270144388079643,kll,128,50,202
61,0.0,0.0,0.002037125002971152,490887.8927613659,0.0,0.0,,0.03615226596593857,kll,128,50,202
62,0.0,0.0,0.0019785420008702204,505422.6797107016,0.0,0.0,,0.03079407848417759,kll,128,50,202
63,0.0,0.0,0.0018931250015157275,528227.1372462736,0.0,0.0,,0.031909096986055374,kll,128,50,202
64,0.0,0.0,0.0018963330003316514,527333.5431198577,0.0,0.0,,0.03376947343349457,kll,128,50,202
65,0.0,0.0,0.0021645829983754084,461982.74713907175,0.0,0.0,,0.03165454417467117,kll,128,50,202
66,0.0,0.0,0.0022597090028284583,442534.8568104604,0.0,0.0,,0.03108569234609604,kll,128,50,202
67,0.0,0.0,0.002007792001677444,498059.5595383052,0.0,0.0,,0.032513879239559174,kll,128,50,202
68,0.0,0.0,0.0018275839975103736,547170.4728002927,0.0,0.0,,0.03028705343604088,kll,128,50,202
69,0.0,0.0,0.002017416998569388,495683.3419710107,0.0,0.0,,0.03373771533370018,kll,128,50,202
70,0.0,0.0,0.0018850409978767857,530492.4408150003,0.0,0.0,,0.031163286417722702,kll,128,50,202
71,0.0,0.0,0.0018852089997380972,530445.1655699315,0.0,0.0,,0.03370731696486473,kll,128,50,202
72,0.0,0.0,0.002030750001722481,492428.9051590794,0.0,0.0,,0.03611692413687706,kll,128,50,202
73,0.0,0.0,0.002284665999468416,437700.7406039547,0.0,0.0,,0.031507641077041626,kll,128,50,202
74,0.0,0.0,0.0019749170023715124,506350.3928515395,0.0,0.0,,0.0343848392367363,kll,128,50,202
75,0.0,0.0,0.001829583001381252,546572.6338980224,0.0,0.0,,0.033162493258714676,kll,128,50,202
76,0.0,0.0,0.0019332500014570542,517263.6747685601,0.0,0.0,,0.029668264091014862,kll,128,50,202
77,0.0,0.0,0.0019428330015216488,514712.27800680173,0.0,0.0,,0.03170132264494896,kll,128,50,202
78,0.0,0.0,0.002611790998344077,382879.02846514835,0.0,0.0,,0.03396768867969513,kll,128,50,202
79,0.0,0.0,0.002085125001030974,479587.55446582707,0.0,0.0,,0.028359804302453995,kll,128,50,202
80,0.0,0.0,0.0018694159989536274,534926.4158216964,0.0,0.0,,0.032865092158317566,kll,128,50,202
81,0.0,0.0,0.0021904999994148966,456516.7771134944,0.0,0.0,,0.029129471629858017,kll,128,50,202
82,0.0,0.0,0.0021158750023460016,472617.7108247123,0.0,0.0,,0.034431904554367065,kll,128,50,202
83,0.0,0.0,0.001988166997762164,502975.8572220429,0.0,0.0,,0.027446100488305092,kll,128,50,202
84,0.0,0.0,0.0020041249990754295,498970.8728055055,0.0,0.0,,0.03338620439171791,kll,128,50,202
85,0.0,0.0,0.0019281250024505425,518638.57308476063,0.0,0.0,,0.034401725977659225,kll,128,50,202
86,0.0,0.0,0.0022045409968995955,453609.16463171784,0.0,0.0,,0.031391438096761703,kll,128,50,202
87,0.0,0.0,0.0019812499995168764,504731.86132181593,0.0,0.0,,0.02886023558676243,kll,128,50,202
88,0.0,0.0,0.002166541999031324,461565.0194859398,0.0,0.0,,0.030851321294903755,kll,128,50,202
89,0.0,0.0,0.0020141249988228083,496493.51484365074,0.0,0.0,,0.034290801733732224,kll,128,50,202
90,0.0,0.0,0.0019420409989834297,514922.18780316925,0.0,0.0,,0.029818670824170113,kll,128,50,202
91,0.0,0.0,0.002114416998665547,472943.6060299936,0.0,0.0,,0.032421424984931946,kll,128,50,202
92,0.0,0.0,0.0020045830024173483,498856.8688820015,0.0,0.0,,0.028772667050361633,kll,128,50,202
93,0.0,0.0,0.001790917001926573,558373.1680051355,0.0,0.0,,0.03140663728117943,kll,128,50,202
94,0.0,0.0,0.001950915997440461,512579.7324497661,0.0,0.0,,0.03222935274243355,kll,128,50,202
95,0.0,0.0,0.0024843339997460134,402522.3661964274,0.0,0.0,,0.03052404709160328,kll,128,50,202
96,0.0,0.0,0.0021377079974627122,467790.7371759472,0.0,0.0,,0.032966338098049164,kll,128,50,202
97,0.0,0.0,0.002317499998753192,431499.46085781965,0.0,0.0,,0.034340616315603256,kll,128,50,202
98,0.0,0.0,0.005632749998767395,177533.17655121005,0.0,0.0,,0.03346318379044533,kll,128,50,202
99,0.0,0.0,0.0020220829974277876,494539.5422799463,0.0,0.0,,0.028766470029950142,kll,128,50,202
100,0.0,0.0,0.0021182500022405293,472087.80783301,0.0,0.0,,0.02811473421752453,kll,128,50,202
1,0.0,0.0,0.0019467080019239802,513687.72256120335,0.0,0.0,,0.0074285888113081455,kll,128,100,42
2,0.0,0.0,0.002335458000743529,428181.538559732,0.0,0.0,,0.024879159405827522,kll,128,100,42
3,0.0,0.0,0.002359583999350434,423803.5180249096,0.0,0.0,,0.027029888704419136,kll,128,100,42
4,0.0,0.0,0.0024343330005649477,410790.14242009004,0.0,0.0,,0.027785973623394966,kll,128,100,42
5,0.0,0.0,0.0023844580027798656,419382.51746693504,0.0,0.0,,0.02996944636106491,kll,128,100,42
6,0.0,0.0,0.0022045829973649234,453600.5227270972,0.0,0.0,,0.030994925647974014,kll,128,100,42
7,0.0,0.0,0.002312417000212008,432447.95376799145,0.0,0.0,,0.030977986752986908,kll,128,100,42
8,0.0,0.0,0.0020005410005978774,499864.78642584285,0.0,0.0,,0.032220177352428436,kll,128,100,42
9,0.0,0.0,0.0022137500018288847,451722.19047943637,0.0,0.0,,0.029434137046337128,kll,128,100,42
10,0.0,0.0,0.0021154579990252387,472710.8741751338,0.0,0.0,,0.027957262471318245,kll,128,100,42
11,0.0,0.0,0.0019781250011874363,505529.22560491186,0.0,0.0,,0.028602812439203262,kll,128,100,42
12,0.0,0.0,0.0022429170021496248,445847.97343887185,0.0,0.0,,0.02904600463807583,kll,128,100,42
13,0.0,0.0,0.0019363329993211664,516440.0959703609,0.0,0.0,,0.03173935413360596,kll,128,100,42
14,0.0,0.0,0.002153958001144929,464261.60559697705,0.0,0.0,,0.02841155044734478,kll,128,100,42
15,0.0,0.0,0.0020463749970076606,488668.98855892173,0.0,0.0,,0.03423411026597023,kll,128,100,42
16,0.0,0.0,0.0020860419972450472,479376.7341792065,0.0,0.0,,0.033290088176727295,kll,128,100,42
17,0.0,0.0,0.0022978749984758906,435184.68178785575,0.0,0.0,,0.030232813209295273,kll,128,100,42
18,0.0,0.0,0.0019619169979705475,509705.55891733605,0.0,0.0,,0.03168322145938873,kll,128,100,42
19,0.0,0.0,0.001975625000341097,506168.93379429163,0.0,0.0,,0.030125059187412262,kll,128,100,42
20,0.0,0.0,0.0019349160029378254,516818.30037152936,0.0,0.0,,0.03302816301584244,kll,128,100,42
21,0.0,0.0,0.0019973330017819535,500667.63985165895,0.0,0.0,,0.029020249843597412,kll,128,100,42
22,0.0,0.0,0.0018742090032901615,533558.4229104153,0.0,0.0,,0.03117871843278408,kll,128,100,42
23,0.0,0.0,0.002067749999696389,483617.45866126544,0.0,0.0,,0.03087705560028553,kll,128,100,42
24,0.0,0.0,0.0018858750008803327,530257.83762614,0.0,0.0,,0.035855960100889206,kll,128,100,42
25,0.0,0.0,0.0020042079995619133,498950.2088698296,0.0,0.0,,0.027639584615826607,kll,128,100,42
26,0.0,0.0,0.002268500000354834,440819.92499166063,0.0,0.0,,0.030369851738214493,kll,128,100,42
27,0.0,0.0,0.0022129169992695097,451892.23108236905,0.0,0.0,,0.030500097200274467,kll,128,100,42
28,0.0,0.0,0.0019358749996172264,516562.27814178413,0.0,0.0,,0.030871432274580002,kll,128,100,42
29,0.0,0.0,0.0022166250018926803,451136.2991692971,0.0,0.0,,0.032489050179719925,kll,128,100,42
30,0.0,0.0,0.0020871250017080456,479127.9866714392,0.0,0.0,,0.033352144062519073,kll,128,100,42
31,0.0,0.0,0.001910499999212334,523423.1878630111,0.0,0.0,,0.030216505751013756,kll,128,100,42
32,0.0,0.0,0.0018404580005153548,543343.0155537294,0.0,0.0,,0.029759978875517845,kll,128,100,42
33,0.0,0.0,0.0019107080006506294,523366.20753117825,0.0,0.0,,0.036622554063797,kll,128,100,42
34,0.0,0.0,0.002178209000703646,459092.76826831646,0.0,0.0,,0.034437958151102066,kll,128,100,42
35,0.0,0.0,0.0020889160005026497,478717.19100211444,0.0,0.0,,0.030809367075562477,kll,128,100,42
36,0.0,0.0,0.0019664579995151144,508528.53213573754,0.0,0.0,,0.03397875279188156,kll,128,100,42
37,0.0,0.0,0.002062374998786254,484877.8716715043,0.0,0.0,,0.033151254057884216,kll,128,100,42
38,0.0,0.0,0.0018474169992259704,541296.3074492544,0.0,0.0,,0.03278139978647232,kll,128,100,42
39,0.0,0.0,0.0019443329983914737,514315.19231905724,0.0,0.0,,0.034957900643348694,kll,128,100,42
40,0.0,0.0,0.0020710829994641244,482839.17170810717,0.0,0.0,,0.03498469293117523,kll,128,100,42
41,0.0,0.0,0.0022380000009434298,446827.52438715356,0.0,0.0,,0.03388733044266701,kll,128,100,42
42,0.0,0.0,0.002244791998236906,445475.57225142256,0.0,0.0,,0.02987273968756199,kll,128,100,42
43,0.0,0.0,0.0019964589992014226,500886.82031536684,0.0,0.0,,0.03201868385076523,kll,128,100,42
44,0.0,0.0,0.0019462499985820614,513808.6066684902,0.0,0.0,,0.03396990895271301,kll,128,100,42
45,0.0,0.0,0.0020283750018279534,493005.484241725,0.0,0.0,,0.03238164633512497,kll,128,100,42
46,0.0,0.0,0.0019460830008029006,513852.6977458964,0.0,0.0,,0.031338077038526535,kll,128,100,42
47,0.0,0.0,0.0020554579969029874,486509.57670102053,0.0,0.0,,0.03128771111369133,kll,128,100,42
48,0.0,0.0,0.0018958330001623835,527472.6201697866,0.0,0.0,,0.03588129207491875,kll,128,100,42
49,0.0,0.0,0.0019245840012445115,519592.8051741887,0.0,0.0,,0.034806445240974426,kll,128,100,42
50,0.0,0.0,0.0020961250011168886,477070.7851235804,0.0,0.0,,0.03188127651810646,kll,128,100,42
51,0.0,0.0,0.0018572080007288605,538442.6513387571,0.0,0.0,,0.02858988754451275,kll,128,100,42
52,0.0,0.0,0.001967084001080366,508366.698855147,0.0,0.0,,0.029189161956310272,kll,128,100,42
53,0.0,0.0,0.0018661670001165476,535857.7233106935,0.0,0.0,,0.035254575312137604,kll,128,100,42
54,0.0,0.0,0.001899708000564715,526396.6881766756,0.0,0.0,,0.02819402515888214,kll,128,100,42
55,0.0,0.0,0.002004792000661837,498804.8633822723,0.0,0.0,,0.03428465500473976,kll,128,100,42
56,0.0,0.0,0.001897417001600843,527032.2755389585,0.0,0.0,,0.03621281310915947,kll,128,100,42
57,0.0,0.0,0.0021102499995322432,473877.5027706004,0.0,0.0,,0.03105447255074978,kll,128,100,42
58,0.0,0.0,0.0019421249999140855,514899.9163515414,0.0,0.0,,0.027186818420886993,kll,128,100,42
59,0.0,0.0,0.0019249580000177957,519491.8538434372,0.0,0.0,,0.0278044231235981,kll,128,100,42
60,0.0,0.0,0.0021626250018016435,462401.01689702016,0.0,0.0,,0.03335491567850113,kll,128,100,42
61,0.0,0.0,0.0019529999990481883,512032.7703468299,0.0,0.0,,0.03338910639286041,kll,128,100,42
62,0.0,0.0,0.0019174579974787775,521523.809812198,0.0,0.0,,0.02948370948433876,kll,128,100,42
63,0.0,0.0,0.0018253749985888135,547832.6375528831,0.0,0.0,,0.0326223224401474,kll,128,100,42
64,0.0,0.0,0.001929832997120684,518179.5530970828,0.0,0.0,,0.029425134882330894,kll,128,100,42
65,0.0,0.0,0.0021590840005956125,463159.3767190793,0.0,0.0,,0.036639705300331116,kll,128,100,42
66,0.0,0.0,0.0018721249980444554,534152.3675206297,0.0,0.0,,0.026303818449378014,kll,128,100,42
67,0.0,0.0,0.002148999999917578,465332.7129075634,0.0,0.0,,0.033196572214365005,kll,128,100,42
68,0.0,0.0,0.0019843750014842954,503937.00749707525,0.0,0.0,,0.028942124918103218,kll,128,100,42
69,0.0,0.0,0.001973791000636993,506639.2539419191,0.0,0.0,,0.031647805124521255,kll,128,100,42
70,0.0,0.0,0.0019250419973104727,519469.18633314315,0.0,0.0,,0.029963230714201927,kll,128,100,42
71,0.0,0.0,0.0018924169999081641,528424.7605303315,0.0,0.0,,0.03185974434018135,kll,128,100,42
72,0.0,0.0,0.002087750002829125,478984.55209909845,0.0,0.0,,0.036403607577085495,kll,128,100,42
73,0.0,0.0,0.00211575000139419,472645.633624503,0.0,0.0,,0.038254011422395706,kll,128,100,42
74,0.0,0.0,0.001933750001626322,517129.92845971824,0.0,0.0,,0.031125985085964203,kll,128,100,42
75,0.0,0.0,0.0019505409982230049,512678.2779295728,0.0,0.0,,0.03115728870034218,kll,128,100,42
76,0.0,0.0,0.002053374999377411,487003.1047924528,0.0,0.0,,0.033427342772483826,kll,128,100,42
77,0.0,0.0,0.001964750001206994,508970.6066347757,0.0,0.0,,0.0340937115252018,kll,128,100,42
78,0.0,0.0,0.0019096670002909377,523651.50565394387,0.0,0.0,,0.029657915234565735,kll,128,100,42
79,0.0,0.0,0.0019925000015064143,501882.0573369926,0.0,0.0,,0.032913688570261,kll,128,100,42
80,0.0,0.0,0.002091417001793161,478144.7215656225,0.0,0.0,,0.030655981972813606,kll,128,100,42
81,0.0,0.0,0.0021905840003455523,456499.2713551526,0.0,0.0,,0.03150529786944389,kll,128,100,42
82,0.0,0.0,0.00226808300067205,440900.97218827205,0.0,0.0,,0.03209931403398514,kll,128,100,42
83,0.0,0.0,0.0018540409982961137,539362.3986303497,0.0,0.0,,0.03283024951815605,kll,128,100,42
84,0.0,0.0,0.0021456249996845145,466064.66654100164,0.0,0.0,,0.029271600767970085,kll,128,100,42
85,0.0,0.0,0.0018554159978521056,538962.6914706109,0.0,0.0,,0.03216327354311943,kll,128,100,42
86,0.0,0.0,0.0018770419992506504,532753.129870945,0.0,0.0,,0.03109951689839363,kll,128,100,42
87,0.0,0.0,0.0019804160001513083,504944.4156801388,0.0,0.0,,0.0326639749109745,kll,128,100,42
88,0.0,0.0,0.0018904999997175764,528960.5925148855,0.0,0.0,,0.030902476981282234,kll,128,100,42
89,0.0,0.0,0.0019232500017096754,519953.2037494079,0.0,0.0,,0.03360810875892639,kll,128,100,42
90,0.0,0.0,0.0018544579979788978,539241.1157814636,0.0,0.0,,0.03452143445611,kll,128,100,42
91,0.0,0.0,0.001955292002094211,511432.56297727005,0.0,0.0,,0.03763750195503235,kll,128,100,42
92,0.0,0.0,0.0018790829999488778,532174.4702214889,0.0,0.0,,0.035329896956682205,kll,128,100,42
93,0.0,0.0,0.0017948330023500603,557154.8989185358,0.0,0.0,,0.03534797579050064,kll,128,100,42
94,0.0,0.0,0.0019722920005733613,507024.3147106473,0.0,0.0,,0.03498557582497597,kll,128,100,42
95,0.0,0.0,0.0019336250006745104,517163.3587956134,0.0,0.0,,0.036514803767204285,kll,128,100,42
96,0.0,0.0,0.0019245830008003395,519593.0752709284,0.0,0.0,,0.033968646079301834,kll,128,100,42
97,0.0,0.0,0.0018689170028665103,535069.2398144051,0.0,0.0,,0.035636041313409805,kll,128,100,42
98,0.0,0.0,0.002488500002073124,401848.50277955324,0.0,0.0,,0.03157363831996918,kll,128,100,42
99,0.0,0.0,0.0018271660010213964,547295.6477085247,0.0,0.0,,0.03332683444023132,kll,128,100,42
100,0.0,0.0,0.0018245840001327451,548070.1353992177,0.0,0.0,,0.030887290835380554,kll,128,100,42
1,0.0,0.0,0.002053708001767518,486924.1387477445,0.0,0.0,,0.009130842983722687,kll,128,100,101
2,0.0,0.0,0.0021766669997305144,459418.00014600606,0.0,0.0,,0.023434622213244438,kll,128,100,101
3,0.0,0.0,0.0023137499993026722,432198.81158352643,0.0,0.0,,0.0219623614102602,kll,128,100,101
4,0.0,0.0,0.0021028749979450367,475539.4405170141,0.0,0.0,,0.02551587112247944,kll,128,100,101
5,0.0,0.0,0.002119708999089198,471762.8695399616,0.0,0.0,,0.027651071548461914,kll,128,100,101
6,0.0,0.0,0.002009625000937376,497605.2743838063,0.0,0.0,,0.0293088611215353,kll,128,100,101
7,0.0,0.0,0.002123333000781713,470957.6875750748,0.0,0.0,,0.029011234641075134,kll,128,100,101
8,0.0,0.0,0.001985916998819448,503545.71746677323,0.0,0.0,,0.033831074833869934,kll,128,100,101
9,0.0,0.0,0.0026284590021532495,380451.05485031113,0.0,0.0,,0.036289654672145844,kll,128,100,101
10,0.0,0.0,0.002019583000219427,495151.72186107247,0.0,0.0,,0.03269609063863754,kll,128,100,101
11,0.0,0.0,0.0019806250020337757,504891.1323310393,0.0,0.0,,0.030551452189683914,kll,128,100,101
12,0.0,0.0,0.0019485000011627562,513215.2935094974,0.0,0.0,,0.028920210897922516,kll,128,100,101
13,0.0,0.0,0.0022965000025578775,435445.24227571714,0.0,0.0,,0.031170647591352463,kll,128,100,101
14,0.0,0.0,0.002060500002698973,485319.0966707775,0.0,0.0,,0.029324905946850777,kll,128,100,101
15,0.0,0.0,0.0019685000006575137,508001.0158323507,0.0,0.0,,0.0317566841840744,kll,128,100,101
16,0.0,0.0,0.0018728340000961907,533950.1525221344,0.0,0.0,,0.03420788422226906,kll,128,100,101
17,0.0,0.0,0.0024453749974782113,408935.23530388926,0.0,0.0,,0.03207870572805405,kll,128,100,101
18,0.0,0.0,0.0021627079986501485,462383.2716317454,0.0,0.0,,0.02963009662926197,kll,128,100,101
19,0.0,0.0,0.0020818749981117435,480336.23580041935,0.0,0.0,,0.03109210543334484,kll,128,100,101
20,0.0,0.0,0.0019860829997924156,503503.63006204646,0.0,0.0,,0.03305839002132416,kll,128,100,101
21,0.0,0.0,0.002068583002255764,483422.7096082258,0.0,0.0,,0.035332515835762024,kll,128,100,101
22,0.0,0.0,0.002103999999235384,475285.17127538525,0.0,0.0,,0.029453950002789497,kll,128,100,101
23,0.0,0.0,0.001900125000247499,526281.1656442318,0.0,0.0,,0.027324600145220757,kll,128,100,101
24,0.0,0.0,0.0019238339991716202,519795.3671837528,0.0,0.0,,0.03220335394144058,kll,128,100,101
25,0.0,0.0,0.0019388330001675058,515774.17957792385,0.0,0.0,,0.03236526995897293,kll,128,100,101
26,0.0,0.0,0.0020629579994420055,484740.8431342193,0.0,0.0,,0.03223889693617821,kll,128,100,101
27,0.0,0.0,0.0019249159995524678,519503.18883135385,0.0,0.0,,0.02969677932560444,kll,128,100,101
28,0.0,0.0,0.0018611670020618476,537297.2972829278,0.0,0.0,,0.037273552268743515,kll,128,100,101
29,0.0,0.0,0.001846249997470295,541638.4570725446,0.0,0.0,,0.03275123983621597,kll,128,100,101
30,0.0,0.0,0.0018617920031829271,537116.9272885456,0.0,0.0,,0.029083020985126495,kll,128,100,101
31,0.0,0.0,0.001939624999067746,515563.57568119414,0.0,0.0,,0.026828832924365997,kll,128,100,101
32,0.0,0.0,0.002122416000929661,471161.1670671441,0.0,0.0,,0.03150487691164017,kll,128,100,101
33,0.0,0.0,0.0019201670002075844,520788.03556768375,0.0,0.0,,0.027775825932621956,kll,128,100,101
34,0.0,0.0,0.0019758749986067414,506104.89059537416,0.0,0.0,,0.033135708421468735,kll,128,100,101
35,0.0,0.0,0.0019943330007663462,501420.7755754621,0.0,0.0,,0.030831769108772278,kll,128,100,101
36,0.0,0.0,0.0021798330017190892,458750.7388003423,0.0,0.0,,0.03161369636654854,kll,128,100,101
37,0.0,0.0,0.002329916002054233,429200.02228334546,0.0,0.0,,0.030431222170591354,kll,128,100,101
38,0.0,0.0,0.00232812499962165,429530.20141208597,0.0,0.0,,0.03371104970574379,kll,128,100,101
39,0.0,0.0,0.0021927080015302636,456057.076136956,0.0,0.0,,0.03396612033247948,kll,128,100,101
40,0.0,0.0,0.0029845839999325108,335055.06965882436,0.0,0.0,,0.030572209507226944,kll,128,100,101
41,0.0,0.0,0.002087000000756234,479156.6840621205,0.0,0.0,,0.03222699463367462,kll,128,100,101
42,0.0,0.0,0.0018433750010444783,542483.2166180989,0.0,0.0,,0.03443080931901932,kll,128,100,101
43,0.0,0.0,0.0020167080001556315,495857.6055248598,0.0,0.0,,0.03269857540726662,kll,128,100,101
44,0.0,0.0,0.0019627920009952504,509478.33468494954,0.0,0.0,,0.035109493881464005,kll,128,100,101
45,0.0,0.0,0.0018786250002449378,532304.2117876738,0.0,0.0,,0.02677164599299431,kll,128,100,101
46,0.0,0.0,0.001966249998076819,508582.32726158726,0.0,0.0,,0.03039233386516571,kll,128,100,101
47,0.0,0.0,0.0022066669989726506,453172.13719404244,0.0,0.0,,0.03245284780859947,kll,128,100,101
48,0.0,0.0,0.0020717920015158597,482673.9360265577,0.0,0.0,,0.029536431655287743,kll,128,100,101
49,0.0,0.0,0.0019375829979253467,516106.9234560496,0.0,0.0,,0.03236521780490875,kll,128,100,101
50,0.0,0.0,0.0019219999994675163,520291.3633075165,0.0,0.0,,0.034060463309288025,kll,128,100,101
51,0.0,0.0,0.0019541250003385358,511737.9900603894,0.0,0.0,,0.03233020007610321,kll,128,100,101
52,0.0,0.0,0.002036583002336556,491018.53391327907,0.0,0.0,,0.03706429898738861,kll,128,100,101
53,0.0,0.0,0.002060957998764934,485211.24671112554,0.0,0.0,,0.031813230365514755,kll,128,100,101
54,0.0,0.0,0.002088749999529682,478755.2364931979,0.0,0.0,,0.03646315634250641,kll,128,100,101
55,0.0,0.0,0.0020247499996912666,493888.1344128805,0.0,0.0,,0.03182978555560112,kll,128,100,101
56,0.0,0.0,0.00188933300159988,529287.319468407,0.0,0.0,,0.03839302062988281,kll,128,100,101
57,0.0,0.0,0.0020216670018271543,494641.30299214163,0.0,0.0,,0.03169646114110947,kll,128,100,101
58,0.0,0.0,0.001899290997243952,526512.2624448244,0.0,0.0,,0.031897179782390594,kll,128,100,101
59,0.0,0.0,0.0018310410014237277,546137.4153950944,0.0,0.0,,0.033718593418598175,kll,128,100,101
60,0.0,0.0,0.0019700000011653174,507614.2128976997,0.0,0.0,,0.03621280565857887,kll,128,100,101
61,0.0,0.0,0.0021500419970834628,465107.1938857485,0.0,0.0,,0.03573012724518776,kll,128,100,101
62,0.0,0.0,0.002087999997456791,478927.2036484732,0.0,0.0,,0.03217718005180359,kll,128,100,101
63,0.0,0.0,0.0018909999998868443,528820.7298042512,0.0,0.0,,0.036527715623378754,kll,128,100,101
64,0.0,0.0,0.0018902910014730878,529019.076544674,0.0,0.0,,0.03330594673752785,kll,128,100,101
65,0.0,0.0,0.0021893330012972,456760.1179936952,0.0,0.0,,0.03660009801387787,kll,128,100,101
66,0.0,0.0,0.001947208002093248,513555.81885705085,0.0,0.0,,0.03225921839475632,kll,128,100,101
