window_time,drift_distance,threshold,drift_detected,accuracy,auc,method
2018-05-29 22:37:11.426733056,0.0454007186210567,0.056598731312276,0,0.9747830802603036,0.9967097961411028,js_kll
2018-06-07 00:32:46.876511488,0.045726999461906,0.056598731312276,0,0.9691266079891672,0.9961695922638266,js_kll
2018-06-14 14:02:17.009661696,0.0460408912504494,0.056598731312276,0,0.9713517148621386,0.9957839400154544,js_kll
2018-06-22 06:59:06.886837248,0.0454383935664923,0.056598731312276,0,0.9738800920286912,0.9964713986687272,js_kll
2018-06-29 16:42:36.076887296,0.0452656160752866,0.0471949190523918,0,0.9756031075371404,0.9955342530814704,js_kll
2018-07-07 12:49:43.480511488,0.0452387953830873,0.047160305398315,0,0.971390194761585,0.9961315788142198,js_kll
2018-07-15 21:09:54.719060224,0.0463043044932147,0.0472378357230243,0,0.9668613336955044,0.9951747856281422,js_kll
2018-07-25 08:17:45.434097408,0.0451832006616389,0.047237619751316,0,0.970766536440792,0.995847780823082,js_kll
2018-08-01 18:41:05.208256000,0.0468850026756302,0.0473806136777291,0,0.9721061851502492,0.9966802754364842,js_kll
2018-08-08 13:01:39.231343616,0.0452530440140251,0.0473363504739562,0,0.9759739378308674,0.9969737355978576,js_kll
2018-08-15 14:51:17.696300544,0.045916265209871,0.0473682084033609,0,0.9732973701955496,0.996484146345738,js_kll
2018-08-23 01:01:27.213691648,0.0441114421917236,0.0473955606354956,0,0.9749220550359224,0.9964475812699356,js_kll
2018-08-30 21:06:44.884686336,0.0454153569390145,0.0472332664417455,0,0.9712356515867656,0.996684405061541,js_kll
2018-09-08 13:18:56.003451648,0.0433567891713257,0.0473248832665271,0,0.9731335223437289,0.9966561127661664,js_kll
2018-09-17 07:39:59.075442944,0.0451757724570999,0.047322019836927,0,0.968618963884756,0.9958626966431002,js_kll
2018-09-26 03:50:15.335848704,0.0441301196143103,0.0473515864241784,0,0.9749494949494948,0.9971163396488072,js_kll
2018-10-05 07:32:21.802231808,0.0454367365014789,0.0473615314822613,0,0.9723389830508474,0.9969995220535788,js_kll
2018-10-13 18:44:58.700504832,0.045778691832774,0.0473719526741901,0,0.9727090301003344,0.9969405078692458,js_kll
2018-10-21 16:45:27.440193024,0.0447773743513984,0.0473274440477035,0,0.9734477671986054,0.9970424265632728,js_kll
2018-10-29 08:42:23.578923776,0.0446538511235894,0.0473305699371211,0,0.9744629104175112,0.9964196933702334,js_kll
2018-11-06 04:18:43.090291968,0.0460095324499224,0.0473836915447372,0,0.9737379235270104,0.9970263242930292,js_kll
2018-11-14 20:25:18.838155776,0.0450353658109047,0.0473336674443976,0,0.9744421906693712,0.9967541831948612,js_kll
2018-11-23 09:54:35.962477312,0.0466643801281271,0.0474758785010673,0,0.9738811046116176,0.997088312527828,js_kll
2018-12-01 08:47:21.810177536,0.0469057112287122,0.0476044278974298,0,0.9736172492299452,0.9974142202403072,js_kll
2018-12-09 00:42:57.972538368,0.0459388157491601,0.0475150541453039,0,0.9775326247813804,0.9977793933205324,js_kll
2018-12-15 23:21:59.329690368,0.0463274330448287,0.0475231191560426,0,0.973595125253893,0.9968975369044883,js_kll
2018-12-23 11:05:31.167271680,0.0468412250841475,0.0476577346707209,0,0.9774072081764388,0.9976090350557466,js_kll
2018-12-29 17:00:32.257942272,0.046610681072796,0.0477605527597722,0,0.975869506605554,0.997331688743848,js_kll
2019-01-04 13:52:37.531022848,0.0463986257346539,0.047814642707116,0,0.9787899388171312,0.9972237999905712,js_kll
2019-01-10 06:41:21.192833792,0.045806854147784,0.0477185123730735,0,0.9780131384904144,0.9972199223071782,js_kll
2019-01-16 10:38:04.728266752,0.0452666356279925,0.0477175360740554,0,0.9745955341623213,0.9968490101667004,js_kll
2019-01-23 06:52:45.774218752,0.045101943839884,0.0477072083968866,0,0.9759739378308674,0.9972091158355384,js_kll
2019-01-30 17:31:41.145020928,0.0451160117868979,0.0476747298460667,0,0.9788474576271188,0.997886025575489,js_kll
2019-02-07 08:25:49.291846912,0.0468473561055271,0.0477994624182327,0,0.9762962962962964,0.9977198022717834,js_kll
2019-02-16 00:10:19.823346432,0.0447446469662781,0.0478103295422193,0,0.973176978029384,0.9973952665521532,js_kll
2019-02-24 03:28:32.059029760,0.0478507989483625,0.0481126134137352,0,0.9751898047722344,0.9972085035308752,js_kll
2019-03-03 23:26:39.587647232,0.0450440533235961,0.0480669907633201,0,0.97664686825054,0.9967304682601446,js_kll
2019-03-11 23:36:41.152388864,0.0464632834696687,0.0481294599155343,0,0.9731888964116452,0.9968942057790986,js_kll
2019-03-20 03:09:37.201606144,0.04609059951193,0.0480460514165465,0,0.9746027434469644,0.9975200321623346,js_kll
2019-03-28 13:04:36.918506240,0.0471944530830867,0.0482022804961691,0,0.9742274996626636,0.9965933070552636,js_kll
2019-04-06 03:31:12.239665920,0.0462056510260877,0.0482204851485889,0,0.979311283517082,0.9977851458885942,js_kll
2019-04-14 13:17:12.127801088,0.0463131724151826,0.0481942596098524,0,0.9717223650385604,0.9968437129048984,js_kll
2019-04-22 20:24:59.649585152,0.0460453702824643,0.0482117986337433,0,0.9778647590767984,0.9974835671350402,js_kll
2019-04-30 21:09:58.900908032,0.046636913298513,0.0480624961118108,0,0.979694057127386,0.997199819880671,js_kll
2019-05-08 12:33:29.212087808,0.0460446956318866,0.048064502114567,0,0.977509822517274,0.9973049492909704,js_kll
2019-05-15 23:08:27.200681472,0.0460362647116689,0.0479541007284452,0,0.9787694388100068,0.9975537046252196,js_kll
2019-05-23 08:52:22.653012224,0.0461003011474676,0.0479584826506561,0,0.9774598461330812,0.9981649238426784,js_kll
2019-05-30 22:52:33.977469440,0.0463813731488893,0.0479812783352901,0,0.9748206308379586,0.9970015375734812,js_kll
2019-06-07 01:21:35.321539072,0.0470815162871884,0.0480185876801252,0,0.9780234596197924,0.997788728848026,js_kll
2019-06-13 23:08:36.748116224,0.0461103995130075,0.0479398694096342,0,0.97457857531267,0.9970495620931236,js_kll
2019-06-19 21:51:20.566598400,0.0463322352982504,0.047950310309947,0,0.9801028695181376,0.9978177458033574,js_kll
2019-06-25 13:38:20.489797632,0.046218891351507,0.0479072393743908,0,0.9761036857027136,0.996620508220997,js_kll
2019-07-01 04:13:41.139450112,0.0475976177470146,0.0480383438674972,0,0.9776008635811632,0.9977094708283308,js_kll
2019-07-06 15:14:53.627373824,0.0458743069919843,0.0479855430081359,0,0.9786663088689118,0.9972674219848372,js_kll
2019-07-12 01:09:43.613655808,0.0476232258460663,0.0481445202475457,0,0.9760260056887444,0.9974870453426832,js_kll
2019-07-17 12:14:25.262008832,0.046422151012968,0.0481486950193112,0,0.9789103690685412,0.9974053153362448,js_kll
2019-07-23 01:38:22.589190400,0.0465259152633635,0.0481237588711768,0,0.977675551346232,0.9974583604182452,js_kll
2019-07-29 00:02:24.235024128,0.0465557090783644,0.0481199824734131,0,0.9756953821226032,0.9970230760243518,js_kll
2019-08-04 14:57:42.356743168,0.0459909681351712,0.0481094225086382,0,0.9786371011357492,0.9972539251207728,js_kll
2019-08-11 22:40:47.209317632,0.0461935921942882,0.0481109736697791,0,0.9768723947828424,0.997945779605962,js_kll
2019-08-19 12:11:12.264657664,0.0475586586491217,0.0482149909964124,0,0.9727457627118644,0.9971253660746942,js_kll
2019-08-26 12:18:00.631070464,0.0471397019888008,0.0482237907959605,0,0.9799481653253308,0.9981271990925036,js_kll
